"LANG","syn_index","cov_index","type"
"fl8275",5,5,"artificial"
"fl8276",2,4,"artificial"
"fl8277",9,6,"artificial"
"fl8278",6,6,"artificial"
"fl8279",3,5,"artificial"
"fl828",11,6,"artificial"
"fl8280",7,6,"artificial"
"fl8281",6,5,"artificial"
"fl8282",0,5,"artificial"
"fl8283",0,2,"artificial"
"fl8284",21,6,"artificial"
"fl8285",15,6,"artificial"
"fl8286",6,6,"artificial"
"fl8287",9,6,"artificial"
"fl8288",14,6,"artificial"
"fl8289",4,6,"artificial"
"fl829",3,6,"artificial"
"fl8290",0,2,"artificial"
"fl8291",10,6,"artificial"
"fl8292",11,6,"artificial"
"fl8293",7,5,"artificial"
"fl8294",13,6,"artificial"
"fl8295",19,6,"artificial"
"fl8296",0,2,"artificial"
"fl8297",17,6,"artificial"
"fl8298",0,2,"artificial"
"fl8299",1,5,"artificial"
"fl83",4,5,"artificial"
"fl830",14,6,"artificial"
"fl8300",0,4,"artificial"
"fl8301",1,4,"artificial"
"fl8302",0,1,"artificial"
"fl8303",0,3,"artificial"
"fl8304",21,6,"artificial"
"fl8305",12,6,"artificial"
"fl8306",0,3,"artificial"
"fl8307",16,6,"artificial"
"fl8308",12,6,"artificial"
"fl8309",12,6,"artificial"
"fl831",15,6,"artificial"
"fl8310",0,1,"artificial"
"fl8311",11,6,"artificial"
"fl8312",1,5,"artificial"
"fl8313",4,5,"artificial"
"fl8314",3,5,"artificial"
"fl8315",0,2,"artificial"
"fl8316",13,5,"artificial"
"fl8317",10,6,"artificial"
"fl8318",13,6,"artificial"
"fl8319",15,6,"artificial"
"fl832",12,6,"artificial"
"fl8320",0,4,"artificial"
"fl8321",12,6,"artificial"
"fl8322",0,4,"artificial"
"fl8323",3,4,"artificial"
"fl8324",8,6,"artificial"
"fl8325",12,6,"artificial"
"fl8326",4,5,"artificial"
"fl8327",2,5,"artificial"
"fl8328",11,6,"artificial"
"fl8329",8,6,"artificial"
"fl833",6,5,"artificial"
"fl8330",0,4,"artificial"
"fl8331",15,6,"artificial"
"fl8332",0,2,"artificial"
"fl8333",5,6,"artificial"
"fl8334",11,5,"artificial"
"fl8335",17,6,"artificial"
"fl8336",0,5,"artificial"
"fl8337",0,4,"artificial"
"fl8338",17,6,"artificial"
"fl8339",15,5,"artificial"
"fl834",1,4,"artificial"
"fl8340",16,6,"artificial"
"fl8341",5,5,"artificial"
"fl8342",0,4,"artificial"
"fl8343",13,6,"artificial"
"fl8344",3,5,"artificial"
"fl8345",0,5,"artificial"
"fl8346",6,6,"artificial"
"fl8347",2,5,"artificial"
"fl8348",3,6,"artificial"
"fl8349",7,6,"artificial"
"fl835",14,6,"artificial"
"fl8350",5,5,"artificial"
"fl8351",12,5,"artificial"
"fl8352",16,6,"artificial"
"fl8353",9,6,"artificial"
"fl8354",1,3,"artificial"
"fl8355",2,5,"artificial"
"fl8356",2,4,"artificial"
"fl8357",1,4,"artificial"
"fl8358",16,6,"artificial"
"fl8359",1,5,"artificial"
"fl836",2,5,"artificial"
"fl8360",0,2,"artificial"
"fl8361",7,5,"artificial"
"fl8362",3,6,"artificial"
"fl8363",0,3,"artificial"
"fl8364",0,2,"artificial"
"fl8365",5,6,"artificial"
"fl8366",10,5,"artificial"
"fl8367",4,6,"artificial"
"fl8368",10,6,"artificial"
"fl8369",16,6,"artificial"
"fl837",17,6,"artificial"
"fl8370",2,4,"artificial"
"fl8371",14,5,"artificial"
"fl8372",7,6,"artificial"
"fl8373",2,6,"artificial"
"fl8374",3,4,"artificial"
"fl8375",10,6,"artificial"
"fl8376",5,6,"artificial"
"fl8377",3,5,"artificial"
"fl8378",2,5,"artificial"
"fl8379",17,6,"artificial"
"fl838",11,6,"artificial"
"fl8380",10,5,"artificial"
"fl8381",20,6,"artificial"
"fl8382",0,1,"artificial"
"fl8383",5,6,"artificial"
"fl8384",19,6,"artificial"
"fl8385",2,6,"artificial"
"fl8386",7,6,"artificial"
"fl8387",0,2,"artificial"
"fl8388",10,6,"artificial"
"fl8389",5,5,"artificial"
"fl839",13,6,"artificial"
"fl8390",5,6,"artificial"
"fl8391",8,6,"artificial"
"fl8392",1,4,"artificial"
"fl8393",2,5,"artificial"
"fl8394",12,6,"artificial"
"fl8395",9,6,"artificial"
"fl8396",20,6,"artificial"
"fl8397",9,5,"artificial"
"fl8398",16,6,"artificial"
"fl8399",13,6,"artificial"
"fl84",15,6,"artificial"
"fl840",21,6,"artificial"
"fl8400",2,6,"artificial"
"fl8401",9,6,"artificial"
"fl8402",16,6,"artificial"
"fl8403",0,3,"artificial"
"fl8404",7,6,"artificial"
"fl8405",8,6,"artificial"
"fl8406",8,6,"artificial"
"fl8407",1,6,"artificial"
"fl8408",0,2,"artificial"
"fl8409",4,5,"artificial"
"fl841",3,6,"artificial"
"fl8410",6,5,"artificial"
"fl8411",1,5,"artificial"
"fl8412",5,5,"artificial"
"fl8413",0,3,"artificial"
"fl8414",0,4,"artificial"
"fl8415",7,6,"artificial"
"fl8416",6,6,"artificial"
"fl8417",9,6,"artificial"
"fl8418",6,6,"artificial"
"fl8419",0,3,"artificial"
"fl842",8,6,"artificial"
"fl8420",10,6,"artificial"
"fl8421",15,6,"artificial"
"fl8422",0,3,"artificial"
"fl8423",8,5,"artificial"
"fl8424",0,4,"artificial"
"fl8425",5,5,"artificial"
"fl8426",10,6,"artificial"
"fl8427",13,6,"artificial"
"fl8428",8,6,"artificial"
"fl8429",13,6,"artificial"
"fl843",0,3,"artificial"
"fl8430",12,6,"artificial"
"fl8431",1,3,"artificial"
"fl8432",10,6,"artificial"
"fl8433",0,3,"artificial"
"fl8434",0,3,"artificial"
"fl8435",0,3,"artificial"
"fl8436",0,3,"artificial"
"fl8437",14,6,"artificial"
"fl8438",4,5,"artificial"
"fl8439",7,6,"artificial"
"fl844",4,6,"artificial"
"fl8440",0,2,"artificial"
"fl8441",2,6,"artificial"
"fl8442",7,6,"artificial"
"fl8443",2,6,"artificial"
"fl8444",3,4,"artificial"
"fl8445",16,6,"artificial"
"fl8446",5,5,"artificial"
"fl8447",2,5,"artificial"
"fl8448",16,6,"artificial"
"fl8449",13,5,"artificial"
"fl845",0,1,"artificial"
"fl8450",0,3,"artificial"
"fl8451",7,6,"artificial"
"fl8452",9,6,"artificial"
"fl8453",3,3,"artificial"
"fl8454",3,4,"artificial"
"fl8455",10,5,"artificial"
"fl8456",5,6,"artificial"
"fl8457",6,5,"artificial"
"fl8458",14,5,"artificial"
"fl8459",11,6,"artificial"
"fl846",2,5,"artificial"
"fl8460",12,6,"artificial"
"fl8461",4,6,"artificial"
"fl8462",1,6,"artificial"
"fl8463",0,2,"artificial"
"fl8464",15,6,"artificial"
"fl8465",15,6,"artificial"
"fl8466",2,4,"artificial"
"fl8467",6,6,"artificial"
"fl8468",11,6,"artificial"
"fl8469",11,6,"artificial"
"fl847",2,5,"artificial"
"fl8470",0,4,"artificial"
"fl8471",6,4,"artificial"
"fl8472",7,6,"artificial"
"fl8473",0,3,"artificial"
"fl8474",9,6,"artificial"
"fl8475",6,5,"artificial"
"fl8476",2,5,"artificial"
"fl8477",0,2,"artificial"
"fl8478",11,6,"artificial"
"fl8479",0,4,"artificial"
"fl848",11,6,"artificial"
"fl8480",10,6,"artificial"
"fl8481",6,5,"artificial"
"fl8482",9,6,"artificial"
"fl8483",3,4,"artificial"
"fl8484",12,6,"artificial"
"fl8485",0,2,"artificial"
"fl8486",4,5,"artificial"
"fl8487",11,6,"artificial"
"fl8488",1,5,"artificial"
"fl8489",11,6,"artificial"
"fl849",0,1,"artificial"
"fl8490",9,6,"artificial"
"fl8491",4,5,"artificial"
"fl8492",8,6,"artificial"
"fl8493",3,5,"artificial"
"fl8494",13,6,"artificial"
"fl8495",10,6,"artificial"
"fl8496",13,6,"artificial"
"fl8497",1,5,"artificial"
"fl8498",1,5,"artificial"
"fl8499",15,6,"artificial"
"fl85",4,6,"artificial"
"fl850",4,6,"artificial"
"fl8500",10,6,"artificial"
"fl8501",2,5,"artificial"
"fl8502",6,6,"artificial"
"fl8503",1,5,"artificial"
"fl8504",0,4,"artificial"
"fl8505",7,6,"artificial"
"fl8506",9,6,"artificial"
"fl8507",3,5,"artificial"
"fl8508",4,5,"artificial"
"fl8509",6,5,"artificial"
"fl851",10,6,"artificial"
"fl8510",3,5,"artificial"
"fl8511",2,4,"artificial"
"fl8512",11,6,"artificial"
"fl8513",5,6,"artificial"
"fl8514",2,4,"artificial"
"fl8515",0,5,"artificial"
"fl8516",9,6,"artificial"
"fl8517",12,6,"artificial"
"fl8518",12,6,"artificial"
"fl8519",7,6,"artificial"
"fl852",6,6,"artificial"
"fl8520",3,5,"artificial"
"fl8521",2,5,"artificial"
"fl8522",13,5,"artificial"
"fl8523",10,6,"artificial"
"fl8524",14,6,"artificial"
"fl8525",17,6,"artificial"
"fl8526",8,5,"artificial"
"fl8527",0,3,"artificial"
"fl8528",1,2,"artificial"
"fl8529",9,6,"artificial"
"fl853",2,5,"artificial"
"fl8530",1,4,"artificial"
"fl8531",0,4,"artificial"
"fl8532",12,6,"artificial"
"fl8533",8,5,"artificial"
"fl8534",10,6,"artificial"
"fl8535",2,3,"artificial"
"fl8536",13,6,"artificial"
"fl8537",8,4,"artificial"
"fl8538",2,4,"artificial"
"fl8539",0,4,"artificial"
"fl854",17,6,"artificial"
"fl8540",5,4,"artificial"
"fl8541",18,6,"artificial"
"fl8542",5,5,"artificial"
"fl8543",10,6,"artificial"
"fl8544",0,5,"artificial"
"fl8545",15,6,"artificial"
"fl8546",1,6,"artificial"
"fl8547",6,6,"artificial"
"fl8548",9,6,"artificial"
"fl8549",17,6,"artificial"
"fl855",4,6,"artificial"
"fl8550",15,6,"artificial"
"fl8551",0,4,"artificial"
"fl8552",7,6,"artificial"
"fl8553",3,6,"artificial"
"fl8554",0,4,"artificial"
"fl8555",9,5,"artificial"
"fl8556",17,6,"artificial"
"fl8557",9,5,"artificial"
"fl8558",1,5,"artificial"
"fl8559",6,6,"artificial"
"fl856",0,3,"artificial"
"fl8560",1,4,"artificial"
"fl8561",17,6,"artificial"
"fl8562",5,5,"artificial"
"fl8563",1,5,"artificial"
"fl8564",6,6,"artificial"
"fl8565",0,2,"artificial"
"fl8566",11,6,"artificial"
"fl8567",2,5,"artificial"
"fl8568",17,6,"artificial"
"fl8569",13,6,"artificial"
"fl857",7,5,"artificial"
"fl8570",2,6,"artificial"
"fl8571",10,6,"artificial"
"fl8572",3,5,"artificial"
"fl8573",9,6,"artificial"
"fl8574",4,6,"artificial"
"fl8575",8,6,"artificial"
"fl8576",10,6,"artificial"
"fl8577",2,4,"artificial"
"fl8578",6,6,"artificial"
"fl8579",1,5,"artificial"
"fl858",2,5,"artificial"
"fl8580",2,4,"artificial"
"fl8581",3,5,"artificial"
"fl8582",8,6,"artificial"
"fl8583",0,4,"artificial"
"fl8584",9,6,"artificial"
"fl8585",13,6,"artificial"
"fl8586",13,6,"artificial"
"fl8587",6,3,"artificial"
"fl8588",4,6,"artificial"
"fl8589",3,5,"artificial"
"fl859",11,5,"artificial"
"fl8590",7,5,"artificial"
"fl8591",0,1,"artificial"
"fl8592",2,6,"artificial"
"fl8593",18,6,"artificial"
"fl8594",0,4,"artificial"
"fl8595",8,5,"artificial"
"fl8596",4,6,"artificial"
"fl8597",1,3,"artificial"
"fl8598",10,6,"artificial"
"fl8599",0,4,"artificial"
"fl86",8,6,"artificial"
"fl860",14,6,"artificial"
"fl8600",12,6,"artificial"
"fl8601",3,4,"artificial"
"fl8602",9,6,"artificial"
"fl8603",7,6,"artificial"
"fl8604",0,5,"artificial"
"fl8605",1,4,"artificial"
"fl8606",10,6,"artificial"
"fl8607",12,6,"artificial"
"fl8608",3,5,"artificial"
"fl8609",10,6,"artificial"
"fl861",3,5,"artificial"
"fl8610",11,6,"artificial"
"fl8611",18,6,"artificial"
"fl8612",0,3,"artificial"
"fl8613",4,5,"artificial"
"fl8614",15,6,"artificial"
"fl8615",14,6,"artificial"
"fl8616",10,6,"artificial"
"fl8617",6,5,"artificial"
"fl8618",18,6,"artificial"
"fl8619",9,6,"artificial"
"fl862",9,6,"artificial"
"fl8620",1,4,"artificial"
"fl8621",3,5,"artificial"
"fl8622",5,5,"artificial"
"fl8623",8,6,"artificial"
"fl8624",9,6,"artificial"
"fl8625",3,4,"artificial"
"fl8626",6,6,"artificial"
"fl8627",18,6,"artificial"
"fl8628",1,6,"artificial"
"fl8629",15,6,"artificial"
"fl863",10,6,"artificial"
"fl8630",0,4,"artificial"
"fl8631",3,6,"artificial"
"fl8632",4,6,"artificial"
"fl8633",0,4,"artificial"
"fl8634",3,4,"artificial"
"fl8635",7,5,"artificial"
"fl8636",3,5,"artificial"
"fl8637",0,4,"artificial"
"fl8638",1,3,"artificial"
"fl8639",9,6,"artificial"
"fl864",2,5,"artificial"
"fl8640",1,5,"artificial"
"fl8641",0,3,"artificial"
"fl8642",9,5,"artificial"
"fl8643",1,4,"artificial"
"fl8644",5,5,"artificial"
"fl8645",8,6,"artificial"
"fl8646",2,5,"artificial"
"fl8647",13,6,"artificial"
"fl8648",15,6,"artificial"
"fl8649",9,6,"artificial"
"fl865",6,6,"artificial"
"fl8650",0,4,"artificial"
"fl8651",12,6,"artificial"
"fl8652",13,5,"artificial"
"fl8653",0,3,"artificial"
"fl8654",0,3,"artificial"
"fl8655",3,4,"artificial"
"fl8656",1,4,"artificial"
"fl8657",5,6,"artificial"
"fl8658",17,6,"artificial"
"fl8659",9,6,"artificial"
"fl866",0,3,"artificial"
"fl8660",0,4,"artificial"
"fl8661",5,5,"artificial"
"fl8662",10,6,"artificial"
"fl8663",13,6,"artificial"
"fl8664",10,6,"artificial"
"fl8665",16,6,"artificial"
"fl8666",2,6,"artificial"
"fl8667",12,6,"artificial"
"fl8668",0,3,"artificial"
"fl8669",5,4,"artificial"
"fl867",0,2,"artificial"
"fl8670",0,2,"artificial"
"fl8671",4,6,"artificial"
"fl8672",5,5,"artificial"
"fl8673",0,3,"artificial"
"fl8674",0,5,"artificial"
"fl8675",5,5,"artificial"
"fl8676",3,6,"artificial"
"fl8677",1,4,"artificial"
"fl8678",15,6,"artificial"
"fl8679",12,6,"artificial"
"fl868",8,6,"artificial"
"fl8680",16,6,"artificial"
"fl8681",0,5,"artificial"
"fl8682",0,5,"artificial"
"fl8683",12,6,"artificial"
"fl8684",0,3,"artificial"
"fl8685",12,6,"artificial"
"fl8686",17,5,"artificial"
"fl8687",12,6,"artificial"
"fl8688",3,5,"artificial"
"fl8689",0,3,"artificial"
"fl869",7,6,"artificial"
"fl8690",11,6,"artificial"
"fl8691",12,6,"artificial"
"fl8692",9,6,"artificial"
"fl8693",1,5,"artificial"
"fl8694",15,6,"artificial"
"fl8695",15,6,"artificial"
"fl8696",14,6,"artificial"
"fl8697",5,6,"artificial"
"fl8698",12,6,"artificial"
"fl8699",0,4,"artificial"
"fl87",16,6,"artificial"
"fl870",15,6,"artificial"
"fl8700",13,6,"artificial"
"fl8701",11,5,"artificial"
"fl8702",7,5,"artificial"
"fl8703",1,4,"artificial"
"fl8704",8,6,"artificial"
"fl8705",3,5,"artificial"
"fl8706",11,6,"artificial"
"fl8707",12,6,"artificial"
"fl8708",8,6,"artificial"
"fl8709",7,5,"artificial"
"fl871",10,5,"artificial"
"fl8710",14,6,"artificial"
"fl8711",3,5,"artificial"
"fl8712",9,6,"artificial"
"fl8713",8,6,"artificial"
"fl8714",0,2,"artificial"
"fl8715",3,4,"artificial"
"fl8716",8,6,"artificial"
"fl8717",13,6,"artificial"
"fl8718",9,6,"artificial"
"fl8719",12,5,"artificial"
"fl872",2,4,"artificial"
"fl8720",18,6,"artificial"
"fl8721",2,5,"artificial"
"fl8722",2,5,"artificial"
"fl8723",10,6,"artificial"
"fl8724",5,6,"artificial"
"fl8725",12,6,"artificial"
"fl8726",10,6,"artificial"
"fl8727",11,6,"artificial"
"fl8728",9,6,"artificial"
"fl8729",13,6,"artificial"
"fl873",13,6,"artificial"
"fl8730",2,5,"artificial"
"fl8731",6,6,"artificial"
"fl8732",12,6,"artificial"
"fl8733",0,5,"artificial"
"fl8734",17,6,"artificial"
"fl8735",9,6,"artificial"
"fl8736",6,5,"artificial"
"fl8737",2,5,"artificial"
"fl8738",12,6,"artificial"
"fl8739",14,6,"artificial"
"fl874",12,6,"artificial"
"fl8740",14,6,"artificial"
"fl8741",15,6,"artificial"
"fl8742",18,6,"artificial"
"fl8743",0,2,"artificial"
"fl8744",2,6,"artificial"
"fl8745",13,6,"artificial"
"fl8746",0,3,"artificial"
"fl8747",7,6,"artificial"
"fl8748",0,4,"artificial"
"fl8749",3,5,"artificial"
"fl875",11,6,"artificial"
"fl8750",3,5,"artificial"
"fl8751",7,6,"artificial"
"fl8752",3,6,"artificial"
"fl8753",12,5,"artificial"
"fl8754",0,4,"artificial"
"fl8755",0,2,"artificial"
"fl8756",10,6,"artificial"
"fl8757",3,6,"artificial"
"fl8758",0,5,"artificial"
"fl8759",12,6,"artificial"
"fl876",16,6,"artificial"
"fl8760",1,5,"artificial"
"fl8761",11,6,"artificial"
"fl8762",0,4,"artificial"
"fl8763",9,6,"artificial"
"fl8764",4,6,"artificial"
"fl8765",15,6,"artificial"
"fl8766",0,2,"artificial"
"fl8767",13,6,"artificial"
"fl8768",10,6,"artificial"
"fl8769",11,6,"artificial"
"fl877",3,5,"artificial"
"fl8770",0,2,"artificial"
"fl8771",5,5,"artificial"
"fl8772",1,4,"artificial"
"fl8773",4,6,"artificial"
"fl8774",7,5,"artificial"
"fl8775",9,6,"artificial"
"fl8776",4,6,"artificial"
"fl8777",19,6,"artificial"
"fl8778",12,6,"artificial"
"fl8779",16,6,"artificial"
"fl878",6,6,"artificial"
"fl8780",5,5,"artificial"
"fl8781",12,6,"artificial"
"fl8782",12,6,"artificial"
"fl8783",9,6,"artificial"
"fl8784",14,6,"artificial"
"fl8785",7,5,"artificial"
"fl8786",7,6,"artificial"
"fl8787",11,6,"artificial"
"fl8788",4,5,"artificial"
"fl8789",10,6,"artificial"
"fl879",7,6,"artificial"
"fl8790",12,6,"artificial"
"fl8791",0,2,"artificial"
"fl8792",15,6,"artificial"
"fl8793",1,2,"artificial"
"fl8794",15,6,"artificial"
"fl8795",7,6,"artificial"
"fl8796",13,6,"artificial"
"fl8797",20,6,"artificial"
"fl8798",14,6,"artificial"
"fl8799",0,4,"artificial"
"fl88",8,6,"artificial"
"fl880",5,5,"artificial"
"fl8800",1,5,"artificial"
"fl8801",0,4,"artificial"
"fl8802",0,4,"artificial"
"fl8803",14,6,"artificial"
"fl8804",1,5,"artificial"
"fl8805",2,4,"artificial"
"fl8806",1,6,"artificial"
"fl8807",0,4,"artificial"
"fl8808",11,6,"artificial"
"fl8809",16,6,"artificial"
"fl881",2,5,"artificial"
"fl8810",8,6,"artificial"
"fl8811",9,6,"artificial"
"fl8812",2,5,"artificial"
"fl8813",0,3,"artificial"
"fl8814",10,6,"artificial"
"fl8815",0,2,"artificial"
"fl8816",3,5,"artificial"
"fl8817",1,4,"artificial"
"fl8818",19,6,"artificial"
"fl8819",0,3,"artificial"
"fl882",4,6,"artificial"
"fl8820",15,6,"artificial"
"fl8821",8,6,"artificial"
"fl8822",5,6,"artificial"
"fl8823",13,6,"artificial"
"fl8824",1,6,"artificial"
"fl8825",0,3,"artificial"
"fl8826",5,5,"artificial"
"fl8827",4,6,"artificial"
"fl8828",2,5,"artificial"
"fl8829",0,2,"artificial"
"fl883",9,6,"artificial"
"fl8830",3,4,"artificial"
"fl8831",1,5,"artificial"
"fl8832",5,5,"artificial"
"fl8833",0,1,"artificial"
"fl8834",3,5,"artificial"
"fl8835",16,6,"artificial"
"fl8836",12,6,"artificial"
"fl8837",7,5,"artificial"
"fl8838",0,2,"artificial"
"fl8839",0,4,"artificial"
"fl884",0,2,"artificial"
"fl8840",8,6,"artificial"
"fl8841",11,5,"artificial"
"fl8842",14,6,"artificial"
"fl8843",2,6,"artificial"
"fl8844",12,6,"artificial"
"fl8845",0,3,"artificial"
"fl8846",11,6,"artificial"
"fl8847",13,6,"artificial"
"fl8848",1,4,"artificial"
"fl8849",17,6,"artificial"
"fl885",3,6,"artificial"
"fl8850",12,6,"artificial"
"fl8851",1,6,"artificial"
"fl8852",0,3,"artificial"
"fl8853",13,6,"artificial"
"fl8854",15,6,"artificial"
"fl8855",17,6,"artificial"
"fl8856",13,6,"artificial"
"fl8857",0,4,"artificial"
"fl8858",2,3,"artificial"
"fl8859",0,4,"artificial"
"fl886",3,5,"artificial"
"fl8860",11,6,"artificial"
"fl8861",2,4,"artificial"
"fl8862",0,2,"artificial"
"fl8863",0,2,"artificial"
"fl8864",1,4,"artificial"
"fl8865",2,5,"artificial"
"fl8866",18,6,"artificial"
"fl8867",6,6,"artificial"
"fl8868",17,6,"artificial"
"fl8869",5,6,"artificial"
"fl887",18,6,"artificial"
"fl8870",11,6,"artificial"
"fl8871",7,6,"artificial"
"fl8872",17,6,"artificial"
"fl8873",17,6,"artificial"
"fl8874",0,2,"artificial"
"fl8875",1,5,"artificial"
"fl8876",1,5,"artificial"
"fl8877",15,6,"artificial"
"fl8878",2,6,"artificial"
"fl8879",5,6,"artificial"
"fl888",12,6,"artificial"
"fl8880",0,4,"artificial"
"fl8881",6,6,"artificial"
"fl8882",3,5,"artificial"
"fl8883",7,6,"artificial"
"fl8884",8,6,"artificial"
"fl8885",2,4,"artificial"
"fl8886",4,6,"artificial"
"fl8887",0,3,"artificial"
"fl8888",2,4,"artificial"
"fl8889",13,6,"artificial"
"fl889",8,6,"artificial"
"fl8890",14,6,"artificial"
"fl8891",0,3,"artificial"
"fl8892",5,6,"artificial"
"fl8893",0,3,"artificial"
"fl8894",7,5,"artificial"
"fl8895",4,5,"artificial"
"fl8896",0,5,"artificial"
"fl8897",18,6,"artificial"
"fl8898",8,5,"artificial"
"fl8899",11,6,"artificial"
"fl89",15,6,"artificial"
"fl890",4,6,"artificial"
"fl8900",5,6,"artificial"
"fl8901",4,6,"artificial"
"fl8902",18,6,"artificial"
"fl8903",0,2,"artificial"
"fl8904",0,2,"artificial"
"fl8905",1,2,"artificial"
"fl8906",0,5,"artificial"
"fl8907",7,5,"artificial"
"fl8908",1,5,"artificial"
"fl8909",16,6,"artificial"
"fl891",1,2,"artificial"
"fl8910",0,3,"artificial"
"fl8911",12,6,"artificial"
"fl8912",11,6,"artificial"
"fl8913",10,6,"artificial"
"fl8914",15,6,"artificial"
"fl8915",8,6,"artificial"
"fl8916",9,6,"artificial"
"fl8917",2,4,"artificial"
"fl8918",5,6,"artificial"
"fl8919",18,6,"artificial"
"fl892",3,5,"artificial"
"fl8920",0,5,"artificial"
"fl8921",4,5,"artificial"
"fl8922",3,5,"artificial"
"fl8923",4,4,"artificial"
"fl8924",5,6,"artificial"
"fl8925",0,3,"artificial"
"fl8926",1,4,"artificial"
"fl8927",7,6,"artificial"
"fl8928",10,5,"artificial"
"fl8929",6,6,"artificial"
"fl893",8,6,"artificial"
"fl8930",10,6,"artificial"
"fl8931",1,4,"artificial"
"fl8932",7,6,"artificial"
"fl8933",3,6,"artificial"
"fl8934",0,2,"artificial"
"fl8935",9,5,"artificial"
"fl8936",9,6,"artificial"
"fl8937",15,6,"artificial"
"fl8938",0,2,"artificial"
"fl8939",10,6,"artificial"
"fl894",0,2,"artificial"
"fl8940",6,5,"artificial"
"fl8941",9,6,"artificial"
"fl8942",9,6,"artificial"
"fl8943",0,3,"artificial"
"fl8944",5,6,"artificial"
"fl8945",10,6,"artificial"
"fl8946",11,6,"artificial"
"fl8947",1,5,"artificial"
"fl8948",15,6,"artificial"
"fl8949",3,6,"artificial"
"fl895",6,6,"artificial"
"fl8950",14,6,"artificial"
"fl8951",5,5,"artificial"
"fl8952",7,6,"artificial"
"fl8953",11,6,"artificial"
"fl8954",7,6,"artificial"
"fl8955",11,6,"artificial"
"fl8956",7,6,"artificial"
"fl8957",12,5,"artificial"
"fl8958",8,6,"artificial"
"fl8959",1,5,"artificial"
"fl896",9,6,"artificial"
"fl8960",0,5,"artificial"
"fl8961",10,6,"artificial"
"fl8962",7,6,"artificial"
"fl8963",3,5,"artificial"
"fl8964",14,6,"artificial"
"fl8965",6,5,"artificial"
"fl8966",20,6,"artificial"
"fl8967",14,6,"artificial"
"fl8968",0,2,"artificial"
"fl8969",4,4,"artificial"
"fl897",15,6,"artificial"
"fl8970",8,6,"artificial"
"fl8971",6,6,"artificial"
"fl8972",10,6,"artificial"
"fl8973",13,6,"artificial"
"fl8974",21,6,"artificial"
"fl8975",8,6,"artificial"
"fl8976",0,3,"artificial"
"fl8977",4,5,"artificial"
"fl8978",2,4,"artificial"
"fl8979",0,2,"artificial"
"fl898",3,6,"artificial"
"fl8980",1,3,"artificial"
"fl8981",6,6,"artificial"
"fl8982",0,3,"artificial"
"fl8983",2,6,"artificial"
"fl8984",0,4,"artificial"
"fl8985",1,2,"artificial"
"fl8986",2,5,"artificial"
"fl8987",4,4,"artificial"
"fl8988",13,6,"artificial"
"fl8989",11,5,"artificial"
"fl899",0,1,"artificial"
"fl8990",0,3,"artificial"
"fl8991",8,6,"artificial"
"fl8992",5,6,"artificial"
"fl8993",2,4,"artificial"
"fl8994",2,6,"artificial"
"fl8995",5,6,"artificial"
"fl8996",0,4,"artificial"
"fl8997",11,6,"artificial"
"fl8998",13,6,"artificial"
"fl8999",9,6,"artificial"
"fl9",8,6,"artificial"
"fl90",2,4,"artificial"
"fl900",2,5,"artificial"
"fl9000",0,5,"artificial"
"fl9001",15,6,"artificial"
"fl9002",12,6,"artificial"
"fl9003",3,6,"artificial"
"fl9004",16,6,"artificial"
"fl9005",0,2,"artificial"
"fl9006",11,6,"artificial"
"fl9007",3,4,"artificial"
"fl9008",1,5,"artificial"
"fl9009",9,5,"artificial"
"fl901",19,6,"artificial"
"fl9010",15,6,"artificial"
"fl9011",0,4,"artificial"
"fl9012",7,6,"artificial"
"fl9013",9,6,"artificial"
"fl9014",10,6,"artificial"
"fl9015",2,4,"artificial"
"fl9016",9,6,"artificial"
"fl9017",6,6,"artificial"
"fl9018",14,6,"artificial"
"fl9019",7,6,"artificial"
"fl902",13,6,"artificial"
"fl9020",1,6,"artificial"
"fl9021",15,6,"artificial"
"fl9022",13,6,"artificial"
"fl9023",13,6,"artificial"
"fl9024",9,6,"artificial"
"fl9025",3,6,"artificial"
"fl9026",14,6,"artificial"
"fl9027",22,6,"artificial"
"fl9028",6,5,"artificial"
"fl9029",13,6,"artificial"
"fl903",7,6,"artificial"
"fl9030",7,6,"artificial"
"fl9031",0,4,"artificial"
"fl9032",0,3,"artificial"
"fl9033",0,5,"artificial"
"fl9034",13,6,"artificial"
"fl9035",16,6,"artificial"
"fl9036",7,6,"artificial"
"fl9037",15,6,"artificial"
"fl9038",5,6,"artificial"
"fl9039",9,5,"artificial"
"fl904",11,6,"artificial"
"fl9040",4,5,"artificial"
"fl9041",5,5,"artificial"
"fl9042",13,6,"artificial"
"fl9043",12,6,"artificial"
"fl9044",0,4,"artificial"
"fl9045",0,2,"artificial"
"fl9046",11,6,"artificial"
"fl9047",9,5,"artificial"
"fl9048",14,6,"artificial"
"fl9049",2,2,"artificial"
"fl905",15,6,"artificial"
"fl9050",13,6,"artificial"
"fl9051",6,6,"artificial"
"fl9052",6,6,"artificial"
"fl9053",6,6,"artificial"
"fl9054",2,5,"artificial"
"fl9055",15,6,"artificial"
"fl9056",19,6,"artificial"
"fl9057",0,4,"artificial"
"fl9058",5,6,"artificial"
"fl9059",7,6,"artificial"
"fl906",0,3,"artificial"
"fl9060",11,6,"artificial"
"fl9061",0,6,"artificial"
"fl9062",7,4,"artificial"
"fl9063",8,6,"artificial"
"fl9064",11,6,"artificial"
"fl9065",3,5,"artificial"
