"","LANG","ITEM","spec.know","spec.unkn","irr.nonsp","question","condit","indir.neg","dir.neg","compar","free.ch","neg.frag","Haspelmath","type"
"95711","fl6662","fl6662-5",0,0,1,1,1,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"5978","fl6663","fl6663-1",0,0,1,0,1,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"581910","fl6663","fl6663-2",1,0,0,1,1,1,0,0,0,0,"Haspel-ok","Not Haspel-ok"
"4996","fl6663","fl6663-3",0,1,0,0,1,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"71251","fl6663","fl6663-4",1,1,1,0,0,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"54112","fl6664","fl6664-1",0,0,1,1,1,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"633910","fl6664","fl6664-2",0,0,0,1,1,1,1,0,0,1,"Haspel-ok","Not Haspel-ok"
"59912","fl6665","fl6665-1",0,1,1,0,1,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"753610","fl6665","fl6665-2",0,0,0,0,1,1,1,1,0,1,"Haspel-ok","Not Haspel-ok"
"2057","fl6665","fl6665-3",0,0,1,1,0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"7720","fl6665","fl6665-4",0,0,1,1,0,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"81271","fl6665","fl6665-5",1,1,0,1,0,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"2718","fl6665","fl6665-6",0,1,0,1,1,0,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"7777","fl6665","fl6665-7",0,0,0,1,0,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"1117","fl6666","fl6666-1",0,1,1,1,0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"2286","fl6666","fl6666-2",1,1,0,0,0,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"2008","fl6666","fl6666-3",1,1,1,0,0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"91210","fl6666","fl6666-4",1,1,1,1,0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"53811","fl6666","fl6666-5",1,0,0,1,1,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"3434","fl6666","fl6666-6",0,1,1,0,1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"4516","fl6666","fl6666-7",0,0,1,1,0,1,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"9763","fl6667","fl6667-1",1,1,1,1,0,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"1196","fl6667","fl6667-2",0,1,1,0,1,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"2298","fl6667","fl6667-3",0,0,1,0,0,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"1966","fl6667","fl6667-4",1,1,0,0,0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"7827","fl6667","fl6667-5",1,0,1,1,0,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"2074","fl6667","fl6667-6",0,1,1,1,0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"77110","fl6667","fl6667-7",0,1,0,0,0,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"5903","fl6668","fl6668-1",1,0,1,1,0,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"4696","fl6668","fl6668-2",0,0,1,0,1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"8644","fl6668","fl6668-3",1,1,1,1,1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"9297","fl6669","fl6669-1",0,0,0,0,0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"8203","fl6669","fl6669-2",1,1,0,0,1,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"233510","fl6670","fl6670-1",0,0,0,1,0,1,1,1,0,0,"Haspel-ok","Not Haspel-ok"
"1076","fl6670","fl6670-2",0,1,0,1,0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"681101","fl6670","fl6670-3",0,0,0,1,0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"1486","fl6670","fl6670-4",1,1,0,0,1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"61301","fl6670","fl6670-5",0,0,1,1,1,1,0,0,0,0,"Haspel-ok","Not Haspel-ok"
"20110","fl6670","fl6670-6",0,0,0,1,0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"66561","fl6671","fl6671-1",0,0,0,1,1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"2675","fl6671","fl6671-2",0,1,0,1,0,0,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"5695","fl6672","fl6672-1",0,0,0,1,1,1,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"749610","fl6673","fl6673-1",0,0,1,1,0,1,1,1,0,1,"Haspel-ok","Not Haspel-ok"
"1281010","fl6673","fl6673-2",1,1,1,1,1,1,1,0,0,0,"Haspel-ok","Not Haspel-ok"
"5425","fl6673","fl6673-3",1,0,1,1,1,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"7399","fl6674","fl6674-1",0,1,0,0,0,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"6204","fl6674","fl6674-2",1,1,0,1,0,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"2528","fl6674","fl6674-3",1,1,0,1,1,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"99111","fl6674","fl6674-4",0,1,1,1,1,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"9130","fl6674","fl6674-5",0,1,0,1,1,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"21912","fl6674","fl6674-6",0,1,0,1,1,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"61210","fl6674","fl6674-7",1,1,0,0,0,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"10120","fl6675","fl6675-1",0,0,1,0,0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"6508","fl6676","fl6676-1",1,0,0,1,0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"35510","fl6677","fl6677-1",0,1,0,0,0,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"7044","fl6677","fl6677-2",1,1,1,1,1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"5030","fl6677","fl6677-3",1,0,0,0,1,1,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"9089","fl6677","fl6677-4",1,1,0,1,0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"25810","fl6677","fl6677-5",1,0,0,0,0,0,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"7757","fl6677","fl6677-6",0,1,1,0,0,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"61891","fl6677","fl6677-7",1,0,0,1,0,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"72612","fl6678","fl6678-1",1,0,1,0,1,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"8204","fl6678","fl6678-2",1,1,0,0,1,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"3287","fl6678","fl6678-3",1,1,1,0,0,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"2033","fl6678","fl6678-4",0,1,0,1,0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"4588","fl6678","fl6678-5",1,0,0,1,0,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"7937","fl6679","fl6679-1",0,0,0,1,1,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"3035","fl6679","fl6679-2",0,1,1,1,0,1,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"1849","fl6680","fl6680-1",1,1,1,0,1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"21841","fl6680","fl6680-2",1,0,0,1,1,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"65791","fl6681","fl6681-1",0,0,0,0,1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"8094","fl6681","fl6681-2",0,0,0,1,0,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"98411","fl6681","fl6681-3",1,1,1,0,1,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"88213","fl6681","fl6681-4",1,0,0,0,1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"1799","fl6682","fl6682-1",0,1,0,0,1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"69711","fl6683","fl6683-1",0,0,0,1,1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"35611","fl6683","fl6683-2",1,1,0,0,0,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"8528","fl6683","fl6683-3",1,1,0,0,1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"5298","fl6684","fl6684-1",0,0,0,0,1,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"9920","fl6684","fl6684-2",0,1,0,0,0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"9857","fl6684","fl6684-3",0,0,0,1,1,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"1328","fl6684","fl6684-4",0,0,1,1,0,0,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"6264","fl6684","fl6684-5",1,0,0,0,1,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"3529","fl6684","fl6684-6",0,1,0,0,0,1,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"73171","fl6684","fl6684-7",0,0,0,1,0,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"74111","fl6685","fl6685-1",0,0,1,0,0,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"2905","fl6685","fl6685-2",1,0,0,0,0,1,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"28112","fl6685","fl6685-3",0,0,0,1,1,0,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"3428","fl6685","fl6685-4",1,0,1,0,1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"9234","fl6685","fl6685-5",0,1,0,1,1,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"48111","fl6685","fl6685-6",0,0,0,0,0,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"88110","fl6686","fl6686-1",0,0,0,0,1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"259410","fl6686","fl6686-2",0,1,0,0,0,0,0,0,1,0,"Haspel-ok","Not Haspel-ok"
"2355","fl6686","fl6686-3",0,1,0,1,0,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"3026","fl6686","fl6686-4",1,0,1,1,0,1,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"10168","fl6687","fl6687-1",1,1,1,0,1,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"83112","fl6687","fl6687-2",0,1,1,1,1,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"2445","fl6687","fl6687-3",1,1,0,0,1,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"3338","fl6687","fl6687-4",0,0,1,1,0,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"1568","fl6688","fl6688-1",1,1,0,1,1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"69211","fl6688","fl6688-2",1,1,0,0,1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"9893","fl6688","fl6688-3",0,0,1,1,1,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"48010","fl6689","fl6689-1",1,1,1,1,1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"15512","fl6689","fl6689-2",0,1,0,1,1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"837910","fl6689","fl6689-3",0,0,1,0,0,0,1,0,1,1,"Haspel-ok","Not Haspel-ok"
"1040","fl6689","fl6689-4",1,0,0,1,0,0,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"5904","fl6689","fl6689-5",1,0,1,1,0,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"239810","fl6690","fl6690-1",0,1,1,1,0,1,1,1,0,0,"Haspel-ok","Not Haspel-ok"
"4757","fl6690","fl6690-2",0,1,0,1,1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"1688","fl6691","fl6691-1",1,1,1,0,0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"2047","fl6691","fl6691-2",1,1,0,1,0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"6059","fl6691","fl6691-3",0,0,1,1,1,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"8995","fl6691","fl6691-4",0,1,0,0,0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"4349","fl6691","fl6691-5",1,0,0,0,1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"10029","fl6691","fl6691-6",1,0,0,1,0,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"2906","fl6691","fl6691-7",1,0,0,0,0,1,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"41110","fl6692","fl6692-1",0,1,0,1,1,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"1405","fl6693","fl6693-1",1,1,0,1,0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"8233","fl6693","fl6693-2",0,1,1,0,1,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"3366","fl6693","fl6693-3",1,1,1,1,0,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"41211","fl6693","fl6693-4",1,1,0,1,1,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"639510","fl6693","fl6693-5",0,1,1,1,1,1,1,0,0,1,"Haspel-ok","Not Haspel-ok"
"4820","fl6694","fl6694-1",1,1,1,1,0,1,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"1007710","fl6694","fl6694-2",0,1,1,1,0,1,1,1,1,1,"Haspel-ok","Not Haspel-ok"
"1929","fl6694","fl6694-3",0,1,0,0,1,0,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"4666","fl6694","fl6694-4",1,0,0,0,1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"2083","fl6694","fl6694-5",1,1,1,1,0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"4997","fl6694","fl6694-6",0,1,0,0,1,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"6331010","fl6694","fl6694-7",0,0,0,1,1,1,1,0,0,1,"Haspel-ok","Not Haspel-ok"
"17910","fl6695","fl6695-1",0,1,0,0,1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"3608","fl6695","fl6695-2",1,1,1,0,0,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"8653","fl6695","fl6695-3",0,0,0,0,0,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"1937","fl6695","fl6695-4",0,0,0,0,0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"7008","fl6696","fl6696-1",1,1,0,1,1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"8535","fl6696","fl6696-2",0,0,1,0,1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"2549","fl6696","fl6696-3",1,0,1,1,1,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"21291","fl6697","fl6697-1",0,0,1,0,1,0,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"7797","fl6697","fl6697-2",0,1,0,1,0,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"66761","fl6697","fl6697-3",0,1,0,1,1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"5238","fl6697","fl6697-4",0,1,0,1,0,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"85412","fl6697","fl6697-5",1,0,1,0,1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"6295","fl6698","fl6698-1",0,0,1,0,1,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"2707","fl6698","fl6698-2",1,0,1,1,0,0,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"6019","fl6699","fl6699-1",1,1,0,1,1,1,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"73691","fl6699","fl6699-2",1,1,1,1,1,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"35111","fl6699","fl6699-3",0,1,1,1,1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"3384","fl6699","fl6699-4",1,0,0,0,1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"9827","fl6699","fl6699-5",1,0,1,0,1,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"261510","fl6699","fl6699-6",0,0,1,0,0,0,0,0,1,0,"Haspel-ok","Not Haspel-ok"
"5443","fl6699","fl6699-7",1,1,1,1,1,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"7737","fl6700","fl6700-1",0,0,1,0,0,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"757810","fl6700","fl6700-2",0,0,1,0,1,1,1,1,0,1,"Haspel-ok","Not Haspel-ok"
"8226","fl6700","fl6700-3",1,0,1,0,1,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"5364","fl6701","fl6701-1",1,1,1,0,1,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"7856","fl6701","fl6701-2",0,0,0,0,1,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"2248","fl6702","fl6702-1",1,1,1,1,1,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"2287","fl6702","fl6702-2",1,1,0,0,0,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"21391","fl6702","fl6702-3",0,0,1,0,1,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"6232","fl6702","fl6702-4",0,1,1,1,0,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"4885","fl6703","fl6703-1",1,1,1,0,0,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"42331","fl6703","fl6703-2",0,1,1,0,0,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"4784","fl6703","fl6703-3",1,0,1,1,1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"7877","fl6703","fl6703-4",0,1,0,0,1,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"7836","fl6704","fl6704-1",0,1,1,1,0,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"60510","fl6704","fl6704-2",0,0,1,1,1,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"41091","fl6705","fl6705-1",1,0,0,1,1,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"2434","fl6705","fl6705-2",0,1,0,0,1,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"3504","fl6705","fl6705-3",1,0,1,1,1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"121910","fl6705","fl6705-4",0,0,0,1,1,1,1,0,0,0,"Haspel-ok","Not Haspel-ok"
"81351","fl6706","fl6706-1",0,0,1,1,0,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"31410","fl6706","fl6706-2",1,0,0,1,1,1,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"10105","fl6707","fl6707-1",1,0,0,0,1,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"7837","fl6707","fl6707-2",0,1,1,1,0,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"181810","fl6708","fl6708-1",0,0,1,0,1,1,0,1,0,0,"Haspel-ok","Not Haspel-ok"
"580710","fl6708","fl6708-2",1,1,0,0,0,0,1,0,0,1,"Haspel-ok","Not Haspel-ok"
"5618","fl6708","fl6708-3",0,0,0,0,1,1,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"691111","fl6708","fl6708-4",0,1,0,0,1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"7938","fl6708","fl6708-5",0,0,0,1,1,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"4794","fl6709","fl6709-1",0,1,1,1,1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"47711","fl6709","fl6709-2",0,0,1,1,1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"8086","fl6709","fl6709-3",1,1,1,0,0,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"2223","fl6709","fl6709-4",1,0,1,1,1,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"81621","fl6709","fl6709-5",1,1,1,1,0,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"9065","fl6709","fl6709-6",1,0,0,1,0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"1087","fl6709","fl6709-7",1,1,0,1,0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"65961","fl6710","fl6710-1",0,1,0,0,1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"1719","fl6711","fl6711-1",0,1,0,1,0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"67681","fl6711","fl6711-2",1,1,0,0,0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"66571","fl6712","fl6712-1",0,0,0,1,1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"6020","fl6713","fl6713-1",1,1,0,1,1,1,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"6074","fl6713","fl6713-2",0,1,1,1,1,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"3505","fl6713","fl6713-3",1,0,1,1,1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"580810","fl6713","fl6713-4",1,1,0,0,0,0,1,0,0,1,"Haspel-ok","Not Haspel-ok"
"7828","fl6714","fl6714-1",1,0,1,1,0,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"8654","fl6714","fl6714-2",0,0,0,0,0,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"433810","fl6714","fl6714-3",0,0,0,0,1,1,0,1,1,0,"Haspel-ok","Not Haspel-ok"
"9136","fl6715","fl6715-1",0,0,0,0,1,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"3620","fl6715","fl6715-2",1,1,0,0,0,1,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"8754","fl6715","fl6715-3",0,1,0,1,0,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"9256","fl6715","fl6715-4",0,0,1,1,1,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"2009","fl6715","fl6715-5",1,1,1,0,0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"8719","fl6715","fl6715-6",0,1,1,0,1,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"1526","fl6716","fl6716-1",1,1,1,0,1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"1469","fl6716","fl6716-2",1,0,0,0,1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"66971","fl6716","fl6716-3",0,0,1,1,1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"81441","fl6716","fl6716-4",1,0,1,1,0,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"3584","fl6716","fl6716-5",1,0,1,0,0,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"5031110","fl6716","fl6716-6",0,1,1,0,1,1,1,1,1,0,"Haspel-ok","Not Haspel-ok"
"5040","fl6717","fl6717-1",1,0,0,0,1,1,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"85110","fl6717","fl6717-2",0,1,0,0,1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"73461","fl6717","fl6717-3",1,0,1,1,1,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"63561","fl6717","fl6717-4",0,1,0,1,1,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"98111","fl6718","fl6718-1",0,0,1,0,1,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"71391","fl6718","fl6718-2",0,0,0,1,0,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"5467","fl6719","fl6719-1",1,0,0,0,0,1,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"1643","fl6720","fl6720-1",1,1,0,0,0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"31181","fl6720","fl6720-2",0,1,1,1,1,0,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"8234","fl6721","fl6721-1",0,1,1,0,1,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"9078","fl6721","fl6721-2",0,1,0,1,0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"9547","fl6721","fl6721-3",1,0,0,1,1,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"1118","fl6721","fl6721-4",0,1,0,1,0,0,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"3231110","fl6721","fl6721-5",0,1,0,0,0,0,1,0,1,0,"Haspel-ok","Not Haspel-ok"
"67871","fl6721","fl6721-6",1,0,1,0,0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"84510","fl6721","fl6721-7",0,0,1,1,0,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"81131","fl6722","fl6722-1",1,1,1,0,0,0,0,0,0,0,"Haspel-ok","Not Haspel-ok"
"5246","fl6722","fl6722-2",1,1,0,1,0,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"21551","fl6722","fl6722-3",0,1,1,0,1,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"4795","fl6722","fl6722-4",0,1,1,1,1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"8215","fl6722","fl6722-5",0,0,1,0,1,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"71513","fl6722","fl6722-6",0,1,0,1,0,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"1133","fl6723","fl6723-1",0,0,0,0,1,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"18011","fl6724","fl6724-1",1,1,0,0,1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"1134","fl6724","fl6724-2",0,0,0,0,1,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"9828","fl6724","fl6724-3",1,0,1,0,1,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"6216","fl6724","fl6724-4",1,0,1,1,1,1,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"5426","fl6724","fl6724-5",1,0,1,1,1,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"8698","fl6724","fl6724-6",0,0,1,0,0,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"761610","fl6724","fl6724-7",0,0,0,1,1,1,1,1,0,1,"Haspel-ok","Not Haspel-ok"
"1095","fl6725","fl6725-1",0,0,1,1,0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"1236","fl6725","fl6725-2",0,1,0,1,1,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"8937","fl6725","fl6725-3",0,0,1,1,1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"5334","fl6725","fl6725-4",0,0,1,0,1,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"65651","fl6726","fl6726-1",1,1,1,1,0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"8385","fl6726","fl6726-2",1,0,1,0,0,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"61381","fl6726","fl6726-3",0,0,1,0,0,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"640610","fl6726","fl6726-4",1,1,1,1,1,1,1,0,0,1,"Haspel-ok","Not Haspel-ok"
"9463","fl6726","fl6726-5",1,0,0,0,1,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"21851","fl6726","fl6726-6",1,0,0,1,1,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
